county,precinct,office,district,party,candidate,votes,mail,provisional
Cache,LOGAN 25,Constitutional Amendment A,,,AGAINST,252,,
Cache,LOGAN 25,Constitutional Amendment B,,,FOR,498,,
Cache,LOGAN 25,Constitutional Amendment B,,,AGAINST,113,,
Cache,LOGAN 25,Constitutional Amendment C,,,FOR,521,,
Cache,LOGAN 25,Constitutional Amendment C,,,AGAINST,112,,
Cache,LOGAN 25,Constitutional Amendment D,,,FOR,409,,
Cache,LOGAN 25,Constitutional Amendment D,,,AGAINST,196,,
Cache,LOGAN 25,Constitutional Amendment E,,,FOR,493,,
Cache,LOGAN 25,Constitutional Amendment E,,,AGAINST,136,,
Cache,LOGAN 25,Constitutional Amendment F,,,FOR,407,,
Cache,LOGAN 25,Constitutional Amendment F,,,AGAINST,172,,
Cache,LOGAN 25,Constitutional Amendment G,,,FOR,374,,
Cache,LOGAN 25,Constitutional Amendment G,,,AGAINST,265,,
Cache,LOGAN 26,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 26,President,,,"BROCK PIERCE, KARLA BALLARD",2,,
Cache,LOGAN 26,President,,,"KANYE WEST, MICHELLE TIDBALL",7,,
Cache,LOGAN 26,President,,DEM,JOSEPH R. BIDEN,231,,
Cache,LOGAN 26,President,,CON,DON BLANKENSHIP,6,,
Cache,LOGAN 26,President,,LBT,JO JORGENSEN,16,,
Cache,LOGAN 26,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,LOGAN 26,President,,GRN,HOWIE HAWKINS,8,,
Cache,LOGAN 26,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 26,President,,REP,DONALD J. TRUMP,314,,
Cache,LOGAN 26,President,,,Write-In Totals,7,,
Cache,LOGAN 26,President,,,Write-In: Not Certified,4,,
Cache,LOGAN 26,President,,,Write-In: Jade,2,,
Cache,LOGAN 26,President,,,Write-In: Tom Hoefling,1,,
Cache,LOGAN 26,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 26,President,,,Not Assigned,0,,
Cache,LOGAN 26,U.S. House,1,DEM,DARREN PARRY,231,,
Cache,LOGAN 26,U.S. House,1,REP,BLAKE DAVID MOORE,325,,
Cache,LOGAN 26,U.S. House,1,,Write-In Totals,2,,
Cache,LOGAN 26,U.S. House,1,,Write-In: Not Certified,2,,
Cache,LOGAN 26,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 26,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 26,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 26,Governor,,DEM,CHRIS PETERSON,197,,
Cache,LOGAN 26,Governor,,IAP,IAP GREG DUERDEN,3,,
Cache,LOGAN 26,Governor,,REP,SPENCER J. COX,352,,
Cache,LOGAN 26,Governor,,LBT,DANIEL RHEAD COTTAM,19,,
Cache,LOGAN 26,Governor,,,Write-In Totals,11,,
Cache,LOGAN 26,Governor,,,Write-In: Madeline Kazantzis/Ed,6,,
Cache,LOGAN 26,Governor,,,Write-In: Not Certified,5,,
Cache,LOGAN 26,Governor,,,Not Assigned,0,,
Cache,LOGAN 26,Attorney General,,LBT,RUDY J. BAUTISTA,26,,
Cache,LOGAN 26,Attorney General,,DEM,GREG SKORDAS,195,,
Cache,LOGAN 26,Attorney General,,REP,SEAN D. REYES,350,,
Cache,LOGAN 26,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,372,,
Cache,LOGAN 26,State Auditor,,CON,JEFFREY L. OSTLER,56,,
Cache,LOGAN 26,State Auditor,,UUP,BRIAN L. FABBI,77,,
Cache,LOGAN 26,State Treasurer,,CON,RICHARD PROCTOR,50,,
Cache,LOGAN 26,State Treasurer,,REP,DAVID DAMSCHEN,378,,
Cache,LOGAN 26,State Treasurer,,LBT,JOSEPH SPECIALE,77,,
Cache,LOGAN 26,State Senate,25,REP,CHRIS H WILSON,339,,
Cache,LOGAN 26,State Senate,25,DEM,NANCY HUNTLY,220,,
Cache,LOGAN 26,State House,4,DEM,MARY K. DASILVA,220,,
Cache,LOGAN 26,State House,4,REP,DAN JOHNSON,338,,
Cache,LOGAN 26,County Assessor,,REP,KATHLEEN C. HOWELL,446,,
Cache,LOGAN 26,County Recorder,,REP,DEVRON ANDERSEN,446,,
Cache,LOGAN 26,County Treasurer,,REP,CRAIG MCALLISTER,444,,
Cache,LOGAN 26,Cache Water Dist Bd At-Large,,,REGAN WHEELER,188,,
Cache,LOGAN 26,Cache Water Dist Bd At-Large,,,BRETT ROPER,273,,
Cache,LOGAN 26,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,199,,
Cache,LOGAN 26,Logan City Sch Bd 4,,,FRANK C. STEWART,439,,
Cache,LOGAN 26,John A. Pearce Judicial Retention,,,YES,420,,
Cache,LOGAN 26,John A. Pearce Judicial Retention,,,NO,67,,
Cache,LOGAN 26,David N. Mortensen Judicial Retention,,,YES,395,,
Cache,LOGAN 26,David N. Mortensen Judicial Retention,,,NO,85,,
Cache,LOGAN 26,Diana Hagen Judicial Retention,,,YES,409,,
Cache,LOGAN 26,Diana Hagen Judicial Retention,,,NO,63,,
Cache,LOGAN 26,Gregory Keith Orme Judicial Retention,,,YES,387,,
Cache,LOGAN 26,Gregory Keith Orme Judicial Retention,,,NO,84,,
Cache,LOGAN 26,Jill M. Pohlman Judicial Retention,,,YES,411,,
Cache,LOGAN 26,Jill M. Pohlman Judicial Retention,,,NO,57,,
Cache,LOGAN 26,Michele M. Christiansen Forster Judicial Retention,,,YES,403,,
Cache,LOGAN 26,Michele M. Christiansen Forster Judicial Retention,,,NO,66,,
Cache,LOGAN 26,Ryan M. Harris Judicial Retention,,,YES,363,,
Cache,LOGAN 26,Ryan M. Harris Judicial Retention,,,NO,106,,
Cache,LOGAN 26,Kirk M. Morgan Judicial Retention,,,YES,401,,
Cache,LOGAN 26,Kirk M. Morgan Judicial Retention,,,NO,65,,
Cache,LOGAN 26,Matthew C. Funk Judicial Retention,,,YES,390,,
Cache,LOGAN 26,Matthew C. Funk Judicial Retention,,,NO,82,,
Cache,LOGAN 26,Constitutional Amendment A,,,FOR,373,,
Cache,LOGAN 26,Constitutional Amendment A,,,AGAINST,201,,
Cache,LOGAN 26,Constitutional Amendment B,,,FOR,459,,
Cache,LOGAN 26,Constitutional Amendment B,,,AGAINST,86,,
Cache,LOGAN 26,Constitutional Amendment C,,,FOR,466,,
Cache,LOGAN 26,Constitutional Amendment C,,,AGAINST,90,,
Cache,LOGAN 26,Constitutional Amendment D,,,FOR,367,,
Cache,LOGAN 26,Constitutional Amendment D,,,AGAINST,165,,
Cache,LOGAN 26,Constitutional Amendment E,,,FOR,438,,
Cache,LOGAN 26,Constitutional Amendment E,,,AGAINST,129,,
Cache,LOGAN 26,Constitutional Amendment F,,,FOR,364,,
Cache,LOGAN 26,Constitutional Amendment F,,,AGAINST,157,,
Cache,LOGAN 26,Constitutional Amendment G,,,FOR,340,,
Cache,LOGAN 26,Constitutional Amendment G,,,AGAINST,219,,
Cache,LOGAN 27-17C,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 27-17C,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,LOGAN 27-17C,President,,,"KANYE WEST, MICHELLE TIDBALL",0,,
Cache,LOGAN 27-17C,President,,DEM,JOSEPH R. BIDEN,2,,
Cache,LOGAN 27-17C,President,,CON,DON BLANKENSHIP,0,,
Cache,LOGAN 27-17C,President,,LBT,JO JORGENSEN,0,,
Cache,LOGAN 27-17C,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 27-17C,President,,GRN,HOWIE HAWKINS,0,,
Cache,LOGAN 27-17C,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 27-17C,President,,REP,DONALD J. TRUMP,1,,
Cache,LOGAN 27-17C,President,,,Write-In Totals,0,,
Cache,LOGAN 27-17C,President,,,Write-In: Not Certified,0,,
Cache,LOGAN 27-17C,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 27-17C,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 27-17C,President,,,Write-In: Jade,0,,
Cache,LOGAN 27-17C,President,,,Not Assigned,0,,
Cache,LOGAN 27-17C,U.S. House,1,DEM,DARREN PARRY,0,,
Cache,LOGAN 27-17C,U.S. House,1,REP,BLAKE DAVID MOORE,3,,
Cache,LOGAN 27-17C,U.S. House,1,,Write-In Totals,0,,
Cache,LOGAN 27-17C,U.S. House,1,,Write-In: Not Certified,0,,
Cache,LOGAN 27-17C,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 27-17C,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 27-17C,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 27-17C,Governor,,DEM,CHRIS PETERSON,0,,
Cache,LOGAN 27-17C,Governor,,IAP,IAP GREG DUERDEN,0,,
Cache,LOGAN 27-17C,Governor,,REP,SPENCER J. COX,3,,
Cache,LOGAN 27-17C,Governor,,LBT,DANIEL RHEAD COTTAM,0,,
Cache,LOGAN 27-17C,Governor,,,Write-In Totals,0,,
Cache,LOGAN 27-17C,Governor,,,Write-In: Not Certified,0,,
Cache,LOGAN 27-17C,Governor,,,Write-In: Madeline Kazantzis/Ed,0,,
Cache,LOGAN 27-17C,Governor,,,Not Assigned,0,,
Cache,LOGAN 27-17C,Attorney General,,LBT,RUDY J. BAUTISTA,0,,
Cache,LOGAN 27-17C,Attorney General,,DEM,GREG SKORDAS,1,,
Cache,LOGAN 27-17C,Attorney General,,REP,SEAN D. REYES,2,,
Cache,LOGAN 27-17C,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,1,,
Cache,LOGAN 27-17C,State Auditor,,CON,JEFFREY L. OSTLER,0,,
Cache,LOGAN 27-17C,State Auditor,,UUP,BRIAN L. FABBI,0,,
Cache,LOGAN 27-17C,State Treasurer,,CON,RICHARD PROCTOR,0,,
Cache,LOGAN 27-17C,State Treasurer,,REP,DAVID DAMSCHEN,2,,
Cache,LOGAN 27-17C,State Treasurer,,LBT,JOSEPH SPECIALE,0,,
Cache,LOGAN 27-17C,State House,5,DEM,LAUREN ABELL,0,,
Cache,LOGAN 27-17C,State House,5,REP,CASEY SNIDER,3,,
Cache,LOGAN 27-17C,County Assessor,,REP,KATHLEEN C. HOWELL,3,,
Cache,LOGAN 27-17C,County Council Logan 2,,DEM,ERICA ABBOTT,0,,
Cache,LOGAN 27-17C,County Council Logan 2,,REP,BARBARA Y. TIDWELL,3,,
Cache,LOGAN 27-17C,County Recorder,,REP,DEVRON ANDERSEN,3,,
Cache,LOGAN 27-17C,County Treasurer,,REP,CRAIG MCALLISTER,3,,
Cache,LOGAN 27-17C,Cache Water Dist Bd At-Large,,,REGAN WHEELER,3,,
Cache,LOGAN 27-17C,Cache Water Dist Bd At-Large,,,BRETT ROPER,3,,
Cache,LOGAN 27-17C,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,0,,
Cache,LOGAN 27-17C,Cache Water Dist Bd Logan 2,,,SCOTT H CLARK,3,,
Cache,LOGAN 27-17C,Cache County Sch Bd 1,,,Write-In Totals,0,,
Cache,LOGAN 27-17C,Cache County Sch Bd 1,,,Write-In: Larry Jeppesen,0,,
Cache,LOGAN 27-17C,Cache County Sch Bd 1,,,Write-In: Not Certified,0,,
Cache,LOGAN 27-17C,Cache County Sch Bd 1,,,Not Assigned,0,,
Cache,LOGAN 27-17C,John A. Pearce Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,John A. Pearce Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,David N. Mortensen Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,David N. Mortensen Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Diana Hagen Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Diana Hagen Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Gregory Keith Orme Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Gregory Keith Orme Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Jill M. Pohlman Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Jill M. Pohlman Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Michele M. Christiansen Forster Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Michele M. Christiansen Forster Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Ryan M. Harris Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Ryan M. Harris Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Kirk M. Morgan Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Kirk M. Morgan Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Matthew C. Funk Judicial Retention,,,YES,3,,
Cache,LOGAN 27-17C,Matthew C. Funk Judicial Retention,,,NO,0,,
Cache,LOGAN 27-17C,Constitutional Amendment A,,,FOR,2,,
Cache,LOGAN 27-17C,Constitutional Amendment A,,,AGAINST,1,,
Cache,LOGAN 27-17C,Constitutional Amendment B,,,FOR,3,,
Cache,LOGAN 27-17C,Constitutional Amendment B,,,AGAINST,0,,
Cache,LOGAN 27-17C,Constitutional Amendment C,,,FOR,3,,
Cache,LOGAN 27-17C,Constitutional Amendment C,,,AGAINST,0,,
Cache,LOGAN 27-17C,Constitutional Amendment D,,,FOR,2,,
Cache,LOGAN 27-17C,Constitutional Amendment D,,,AGAINST,1,,
Cache,LOGAN 27-17C,Constitutional Amendment E,,,FOR,2,,
Cache,LOGAN 27-17C,Constitutional Amendment E,,,AGAINST,1,,
Cache,LOGAN 27-17C,Constitutional Amendment F,,,FOR,2,,
Cache,LOGAN 27-17C,Constitutional Amendment F,,,AGAINST,1,,
Cache,LOGAN 27-17C,Constitutional Amendment G,,,FOR,2,,
Cache,LOGAN 27-17C,Constitutional Amendment G,,,AGAINST,1,,
Cache,LOGAN 27-CSD,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 27-CSD,President,,,"BROCK PIERCE, KARLA BALLARD",0,,
Cache,LOGAN 27-CSD,President,,,"KANYE WEST, MICHELLE TIDBALL",1,,
Cache,LOGAN 27-CSD,President,,DEM,JOSEPH R. BIDEN,30,,
Cache,LOGAN 27-CSD,President,,CON,DON BLANKENSHIP,1,,
Cache,LOGAN 27-CSD,President,,LBT,JO JORGENSEN,2,,
Cache,LOGAN 27-CSD,President,,,"JOE MCHUGH, ELIZABETH STORM",0,,
Cache,LOGAN 27-CSD,President,,GRN,HOWIE HAWKINS,2,,
Cache,LOGAN 27-CSD,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 27-CSD,President,,REP,DONALD J. TRUMP,84,,
Cache,LOGAN 27-CSD,President,,,Write-In Totals,4,,
Cache,LOGAN 27-CSD,President,,,Write-In: Not Certified,4,,
Cache,LOGAN 27-CSD,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 27-CSD,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 27-CSD,President,,,Write-In: Jade,0,,
Cache,LOGAN 27-CSD,President,,,Not Assigned,0,,
Cache,LOGAN 27-CSD,U.S. House,1,DEM,DARREN PARRY,27,,
Cache,LOGAN 27-CSD,U.S. House,1,REP,BLAKE DAVID MOORE,88,,
Cache,LOGAN 27-CSD,U.S. House,1,,Write-In Totals,0,,
Cache,LOGAN 27-CSD,U.S. House,1,,Write-In: Not Certified,0,,
Cache,LOGAN 27-CSD,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 27-CSD,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 27-CSD,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 27-CSD,Governor,,DEM,CHRIS PETERSON,26,,
Cache,LOGAN 27-CSD,Governor,,IAP,IAP GREG DUERDEN,4,,
Cache,LOGAN 27-CSD,Governor,,REP,SPENCER J. COX,84,,
Cache,LOGAN 27-CSD,Governor,,LBT,DANIEL RHEAD COTTAM,4,,
Cache,LOGAN 27-CSD,Governor,,,Write-In Totals,2,,
Cache,LOGAN 27-CSD,Governor,,,Write-In: Not Certified,1,,
Cache,LOGAN 27-CSD,Governor,,,Write-In: Madeline Kazantzis/Ed,1,,
Cache,LOGAN 27-CSD,Governor,,,Not Assigned,0,,
Cache,LOGAN 27-CSD,Attorney General,,LBT,RUDY J. BAUTISTA,7,,
Cache,LOGAN 27-CSD,Attorney General,,DEM,GREG SKORDAS,22,,
Cache,LOGAN 27-CSD,Attorney General,,REP,SEAN D. REYES,88,,
Cache,LOGAN 27-CSD,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,90,,
Cache,LOGAN 27-CSD,State Auditor,,CON,JEFFREY L. OSTLER,9,,
Cache,LOGAN 27-CSD,State Auditor,,UUP,BRIAN L. FABBI,9,,
Cache,LOGAN 27-CSD,State Treasurer,,CON,RICHARD PROCTOR,5,,
Cache,LOGAN 27-CSD,State Treasurer,,REP,DAVID DAMSCHEN,96,,
Cache,LOGAN 27-CSD,State Treasurer,,LBT,JOSEPH SPECIALE,10,,
Cache,LOGAN 27-CSD,State Senate,25,REP,CHRIS H WILSON,89,,
Cache,LOGAN 27-CSD,State Senate,25,DEM,NANCY HUNTLY,26,,
Cache,LOGAN 27-CSD,State House,5,DEM,LAUREN ABELL,28,,
Cache,LOGAN 27-CSD,State House,5,REP,CASEY SNIDER,87,,
Cache,LOGAN 27-CSD,County Assessor,,REP,KATHLEEN C. HOWELL,103,,
Cache,LOGAN 27-CSD,County Council Logan 2,,DEM,ERICA ABBOTT,19,,
Cache,LOGAN 27-CSD,County Council Logan 2,,REP,BARBARA Y. TIDWELL,93,,
Cache,LOGAN 27-CSD,County Recorder,,REP,DEVRON ANDERSEN,104,,
Cache,LOGAN 27-CSD,County Treasurer,,REP,CRAIG MCALLISTER,106,,
Cache,LOGAN 27-CSD,Cache Water Dist Bd At-Large,,,REGAN WHEELER,38,,
Cache,LOGAN 27-CSD,Cache Water Dist Bd At-Large,,,BRETT ROPER,59,,
Cache,LOGAN 27-CSD,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,53,,
Cache,LOGAN 27-CSD,Cache Water Dist Bd Logan 2,,,SCOTT H CLARK,92,,
Cache,LOGAN 27-CSD,Cache County Sch Bd 1,,,Write-In Totals,6,,
Cache,LOGAN 27-CSD,Cache County Sch Bd 1,,,Write-In: Not Certified,6,,
Cache,LOGAN 27-CSD,Cache County Sch Bd 1,,,Write-In: Larry Jeppesen,0,,
Cache,LOGAN 27-CSD,Cache County Sch Bd 1,,,Not Assigned,0,,
Cache,LOGAN 27-CSD,John A. Pearce Judicial Retention,,,YES,88,,
Cache,LOGAN 27-CSD,John A. Pearce Judicial Retention,,,NO,14,,
Cache,LOGAN 27-CSD,David N. Mortensen Judicial Retention,,,YES,84,,
Cache,LOGAN 27-CSD,David N. Mortensen Judicial Retention,,,NO,15,,
Cache,LOGAN 27-CSD,Diana Hagen Judicial Retention,,,YES,88,,
Cache,LOGAN 27-CSD,Diana Hagen Judicial Retention,,,NO,12,,
Cache,LOGAN 27-CSD,Gregory Keith Orme Judicial Retention,,,YES,87,,
Cache,LOGAN 27-CSD,Gregory Keith Orme Judicial Retention,,,NO,13,,
Cache,LOGAN 27-CSD,Jill M. Pohlman Judicial Retention,,,YES,88,,
Cache,LOGAN 27-CSD,Jill M. Pohlman Judicial Retention,,,NO,12,,
Cache,LOGAN 27-CSD,Michele M. Christiansen Forster Judicial Retention,,,YES,87,,
Cache,LOGAN 27-CSD,Michele M. Christiansen Forster Judicial Retention,,,NO,12,,
Cache,LOGAN 27-CSD,Ryan M. Harris Judicial Retention,,,YES,80,,
Cache,LOGAN 27-CSD,Ryan M. Harris Judicial Retention,,,NO,19,,
Cache,LOGAN 27-CSD,Kirk M. Morgan Judicial Retention,,,YES,87,,
Cache,LOGAN 27-CSD,Kirk M. Morgan Judicial Retention,,,NO,13,,
Cache,LOGAN 27-CSD,Matthew C. Funk Judicial Retention,,,YES,85,,
Cache,LOGAN 27-CSD,Matthew C. Funk Judicial Retention,,,NO,15,,
Cache,LOGAN 27-CSD,Constitutional Amendment A,,,FOR,54,,
Cache,LOGAN 27-CSD,Constitutional Amendment A,,,AGAINST,63,,
Cache,LOGAN 27-CSD,Constitutional Amendment B,,,FOR,94,,
Cache,LOGAN 27-CSD,Constitutional Amendment B,,,AGAINST,18,,
Cache,LOGAN 27-CSD,Constitutional Amendment C,,,FOR,85,,
Cache,LOGAN 27-CSD,Constitutional Amendment C,,,AGAINST,28,,
Cache,LOGAN 27-CSD,Constitutional Amendment D,,,FOR,63,,
Cache,LOGAN 27-CSD,Constitutional Amendment D,,,AGAINST,51,,
Cache,LOGAN 27-CSD,Constitutional Amendment E,,,FOR,96,,
Cache,LOGAN 27-CSD,Constitutional Amendment E,,,AGAINST,21,,
Cache,LOGAN 27-CSD,Constitutional Amendment F,,,FOR,78,,
Cache,LOGAN 27-CSD,Constitutional Amendment F,,,AGAINST,31,,
Cache,LOGAN 27-CSD,Constitutional Amendment G,,,FOR,59,,
Cache,LOGAN 27-CSD,Constitutional Amendment G,,,AGAINST,53,,
Cache,LOGAN 27,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 27,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,LOGAN 27,President,,,"KANYE WEST, MICHELLE TIDBALL",2,,
Cache,LOGAN 27,President,,DEM,JOSEPH R. BIDEN,229,,
Cache,LOGAN 27,President,,CON,DON BLANKENSHIP,4,,
Cache,LOGAN 27,President,,LBT,JO JORGENSEN,19,,
Cache,LOGAN 27,President,,,"JOE MCHUGH, ELIZABETH STORM",2,,
Cache,LOGAN 27,President,,GRN,HOWIE HAWKINS,3,,
Cache,LOGAN 27,President,,,GLORIA LA RIVA,0,,
Cache,LOGAN 27,President,,REP,DONALD J. TRUMP,432,,
Cache,LOGAN 27,President,,,Write-In Totals,7,,
Cache,LOGAN 27,President,,,Write-In: Not Certified,7,,
Cache,LOGAN 27,President,,,Write-In: Brian Carroll,0,,
Cache,LOGAN 27,President,,,Write-In: Tom Hoefling,0,,
Cache,LOGAN 27,President,,,Write-In: Jade,0,,
Cache,LOGAN 27,President,,,Not Assigned,0,,
Cache,LOGAN 27,U.S. House,1,DEM,DARREN PARRY,201,,
Cache,LOGAN 27,U.S. House,1,REP,BLAKE DAVID MOORE,428,,
Cache,LOGAN 27,U.S. House,1,,Write-In Totals,4,,
Cache,LOGAN 27,U.S. House,1,,Write-In: Not Certified,4,,
Cache,LOGAN 27,U.S. House,1,,Write-In: Taylor Lee,0,,
Cache,LOGAN 27,U.S. House,1,,Write-In: Mikal Smith,0,,
Cache,LOGAN 27,U.S. House,1,,Not Assigned,0,,
Cache,LOGAN 27,Governor,,DEM,CHRIS PETERSON,173,,
Cache,LOGAN 27,Governor,,IAP,IAP GREG DUERDEN,19,,
Cache,LOGAN 27,Governor,,REP,SPENCER J. COX,443,,
Cache,LOGAN 27,Governor,,LBT,DANIEL RHEAD COTTAM,27,,
Cache,LOGAN 27,Governor,,,Write-In Totals,16,,
Cache,LOGAN 27,Governor,,,Write-In: Madeline Kazantzis/Ed,12,,
Cache,LOGAN 27,Governor,,,Write-In: Not Certified,4,,
Cache,LOGAN 27,Governor,,,Not Assigned,0,,
Cache,LOGAN 27,Attorney General,,LBT,RUDY J. BAUTISTA,48,,
Cache,LOGAN 27,Attorney General,,DEM,GREG SKORDAS,176,,
Cache,LOGAN 27,Attorney General,,REP,SEAN D. REYES,427,,
Cache,LOGAN 27,State Auditor,,REP,JOHN 'FRUGAL' DOUGALL,451,,
Cache,LOGAN 27,State Auditor,,CON,JEFFREY L. OSTLER,90,,
Cache,LOGAN 27,State Auditor,,UUP,BRIAN L. FABBI,64,,
Cache,LOGAN 27,State Treasurer,,CON,RICHARD PROCTOR,59,,
Cache,LOGAN 27,State Treasurer,,REP,DAVID DAMSCHEN,452,,
Cache,LOGAN 27,State Treasurer,,LBT,JOSEPH SPECIALE,92,,
Cache,LOGAN 27,State Senate,25,REP,CHRIS H WILSON,462,,
Cache,LOGAN 27,State Senate,25,DEM,NANCY HUNTLY,191,,
Cache,LOGAN 27,State House,5,DEM,LAUREN ABELL,202,,
Cache,LOGAN 27,State House,5,REP,CASEY SNIDER,455,,
Cache,LOGAN 27,County Assessor,,REP,KATHLEEN C. HOWELL,572,,
Cache,LOGAN 27,County Council Logan 2,,DEM,ERICA ABBOTT,182,,
Cache,LOGAN 27,County Council Logan 2,,REP,BARBARA Y. TIDWELL,451,,
Cache,LOGAN 27,County Recorder,,REP,DEVRON ANDERSEN,561,,
Cache,LOGAN 27,County Treasurer,,REP,CRAIG MCALLISTER,567,,
Cache,LOGAN 27,Cache Water Dist Bd At-Large,,,REGAN WHEELER,218,,
Cache,LOGAN 27,Cache Water Dist Bd At-Large,,,BRETT ROPER,294,,
Cache,LOGAN 27,Cache Water Dist Bd At-Large,,,JARED L CLAWSON,250,,
Cache,LOGAN 27,Cache Water Dist Bd Logan 2,,,SCOTT H CLARK,512,,
Cache,LOGAN 27,John A. Pearce Judicial Retention,,,YES,471,,
Cache,LOGAN 27,John A. Pearce Judicial Retention,,,NO,93,,
Cache,LOGAN 27,David N. Mortensen Judicial Retention,,,YES,442,,
Cache,LOGAN 27,David N. Mortensen Judicial Retention,,,NO,109,,
Cache,LOGAN 27,Diana Hagen Judicial Retention,,,YES,465,,
Cache,LOGAN 27,Diana Hagen Judicial Retention,,,NO,83,,
Cache,LOGAN 27,Gregory Keith Orme Judicial Retention,,,YES,437,,
Cache,LOGAN 27,Gregory Keith Orme Judicial Retention,,,NO,107,,
Cache,LOGAN 27,Jill M. Pohlman Judicial Retention,,,YES,452,,
Cache,LOGAN 27,Jill M. Pohlman Judicial Retention,,,NO,91,,
Cache,LOGAN 27,Michele M. Christiansen Forster Judicial Retention,,,YES,462,,
Cache,LOGAN 27,Michele M. Christiansen Forster Judicial Retention,,,NO,81,,
Cache,LOGAN 27,Ryan M. Harris Judicial Retention,,,YES,410,,
Cache,LOGAN 27,Ryan M. Harris Judicial Retention,,,NO,129,,
Cache,LOGAN 27,Kirk M. Morgan Judicial Retention,,,YES,445,,
Cache,LOGAN 27,Kirk M. Morgan Judicial Retention,,,NO,96,,
Cache,LOGAN 27,Matthew C. Funk Judicial Retention,,,YES,442,,
Cache,LOGAN 27,Matthew C. Funk Judicial Retention,,,NO,98,,
Cache,LOGAN 27,Constitutional Amendment A,,,FOR,330,,
Cache,LOGAN 27,Constitutional Amendment A,,,AGAINST,333,,
Cache,LOGAN 27,Constitutional Amendment B,,,FOR,501,,
Cache,LOGAN 27,Constitutional Amendment B,,,AGAINST,123,,
Cache,LOGAN 27,Constitutional Amendment C,,,FOR,496,,
Cache,LOGAN 27,Constitutional Amendment C,,,AGAINST,147,,
Cache,LOGAN 27,Constitutional Amendment D,,,FOR,368,,
Cache,LOGAN 27,Constitutional Amendment D,,,AGAINST,241,,
Cache,LOGAN 27,Constitutional Amendment E,,,FOR,516,,
Cache,LOGAN 27,Constitutional Amendment E,,,AGAINST,127,,
Cache,LOGAN 27,Constitutional Amendment F,,,FOR,401,,
Cache,LOGAN 27,Constitutional Amendment F,,,AGAINST,206,,
Cache,LOGAN 27,Constitutional Amendment G,,,FOR,390,,
Cache,LOGAN 27,Constitutional Amendment G,,,AGAINST,260,,
Cache,LOGAN 28,Ballots Cast - Blank,,,,0,,
Cache,LOGAN 28,President,,,"BROCK PIERCE, KARLA BALLARD",1,,
Cache,LOGAN 28,President,,,"KANYE WEST, MICHELLE TIDBALL",1,,
Cache,LOGAN 28,President,,DEM,JOSEPH R. BIDEN,109,,
Cache,LOGAN 28,President,,CON,DON BLANKENSHIP,0,,
Cache,LOGAN 28,President,,LBT,JO JORGENSEN,12,,
